date,actual,fnn,lstm,nar
2023-08-25,-4.353502,-4.786248,-4.744277,-4.757621
2023-08-28,-4.795275,-4.592355,-4.568313,-4.583985
2023-08-29,-4.675856,-4.641242,-4.605523,-4.692359
2023-08-30,-4.617992,-4.655645,-4.634634,-4.702647
2023-08-31,-4.825037,-4.676571,-4.636094,-4.630486
2023-09-01,-4.855851,-4.721079,-4.680167,-4.723576
2023-09-05,-4.871556,-4.773445,-4.735685,-4.764883
2023-09-06,-4.191124,-4.811800,-4.771553,-4.774428
2023-09-07,-4.105788,-4.542669,-4.536388,-4.545632
2023-09-08,-4.434131,-4.289284,-4.312666,-4.326890
2023-09-11,-4.477272,-4.272595,-4.322195,-4.425204
2023-09-12,-4.128352,-4.386078,-4.427012,-4.431415
2023-09-13,-4.507203,-4.305668,-4.344832,-4.266523
2023-09-14,-4.578171,-4.372707,-4.399946,-4.344219
2023-09-15,-4.973958,-4.463751,-4.492302,-4.444258
2023-09-18,-4.861605,-4.722723,-4.705308,-4.615773
2023-09-19,-4.910938,-4.794356,-4.774365,-4.699866
2023-09-20,-4.505696,-4.832619,-4.809645,-4.735353
2023-09-21,-4.536782,-4.701336,-4.671159,-4.663372
2023-09-22,-4.676145,-4.614889,-4.581189,-4.623606
2023-09-25,-4.603486,-4.603022,-4.588441,-4.680607
2023-09-26,-4.573588,-4.622522,-4.603965,-4.641538
2023-09-27,-4.422248,-4.614789,-4.591241,-4.603940
2023-09-28,-4.291111,-4.519393,-4.515850,-4.525669
2023-09-29,-4.604885,-4.395829,-4.416356,-4.409464
2023-10-02,-4.410261,-4.465888,-4.479419,-4.496427
2023-10-03,-4.495744,-4.454724,-4.477037,-4.465090
2023-10-04,-4.561994,-4.498234,-4.497291,-4.439563
2023-10-05,-4.645138,-4.516335,-4.520947,-4.504352
2023-10-06,-4.591781,-4.595831,-4.582636,-4.535721
2023-10-09,-4.699524,-4.612845,-4.594462,-4.555899
2023-10-10,-4.803920,-4.657878,-4.630197,-4.607181
2023-10-11,-4.710587,-4.716797,-4.689074,-4.677190
2023-10-12,-4.599950,-4.728579,-4.696643,-4.684718
2023-10-13,-4.681222,-4.680644,-4.646296,-4.649160
2023-10-16,-4.646604,-4.669124,-4.644290,-4.668535
2023-10-17,-4.555920,-4.659164,-4.638490,-4.666602
2023-10-18,-4.426943,-4.625440,-4.610320,-4.614469
2023-10-19,-4.225464,-4.528431,-4.533160,-4.531924
2023-10-20,-4.594785,-4.364625,-4.404884,-4.385040
2023-10-23,-4.373162,-4.439212,-4.455882,-4.478203
2023-10-24,-4.576629,-4.423088,-4.454642,-4.447094
2023-10-25,-4.543177,-4.523375,-4.523236,-4.458933
2023-10-26,-4.104307,-4.532163,-4.536167,-4.515600
2023-10-27,-4.264186,-4.357561,-4.399866,-4.291766
2023-10-30,-4.475071,-4.262873,-4.314112,-4.289664
2023-10-31,-4.510604,-4.323616,-4.366859,-4.393136
2023-11-01,-4.454972,-4.454444,-4.475128,-4.417669
2023-11-02,-4.697845,-4.488166,-4.501321,-4.421875
2023-11-03,-4.190053,-4.589248,-4.576976,-4.523062
2023-11-06,-4.639768,-4.424102,-4.457543,-4.374769
2023-11-07,-4.753126,-4.508554,-4.506624,-4.463574
2023-11-08,-4.908413,-4.608784,-4.599207,-4.628043
2023-11-09,-4.588709,-4.773600,-4.748022,-4.698203
2023-11-10,-4.921968,-4.721988,-4.702580,-4.646867
2023-11-13,-5.030550,-4.777073,-4.746999,-4.739277
2023-11-14,-4.906249,-4.830026,-4.818286,-4.829954
2023-11-15,-5.010249,-4.849733,-4.842526,-4.843839
2023-11-16,-4.746424,-4.861967,-4.857647,-4.868776
2023-11-17,-4.904330,-4.807805,-4.789794,-4.844731
2023-11-20,-5.050335,-4.813755,-4.788012,-4.847909
2023-11-21,-5.121862,-4.842561,-4.830709,-4.910928
2023-11-22,-4.758367,-4.886288,-4.901457,-4.942553
2023-11-24,-5.502282,-4.840435,-4.837109,-4.870342
2023-11-27,-5.111829,-4.910677,-4.955263,-4.992706
2023-11-28,-5.227049,-4.914007,-4.964803,-4.972271
2023-11-29,-5.177046,-4.933772,-5.005557,-4.978996
2023-11-30,-4.792368,-4.919920,-4.973444,-4.992499
2023-12-01,-4.860625,-4.867377,-4.880172,-4.952544
2023-12-04,-4.907376,-4.828872,-4.808455,-4.918729
2023-12-05,-4.318768,-4.810373,-4.786542,-4.907984
2023-12-06,-4.835444,-4.622060,-4.620350,-4.707500
2023-12-07,-4.992279,-4.673700,-4.638744,-4.751626
2023-12-08,-4.988732,-4.763507,-4.737652,-4.824095
2023-12-11,-5.062213,-4.852696,-4.845459,-4.836878
2023-12-12,-5.034624,-4.877469,-4.884440,-4.862754
2023-12-13,-4.750276,-4.881220,-4.892246,-4.906029
2023-12-14,-4.716662,-4.827846,-4.817295,-4.840476
2023-12-15,-4.905662,-4.766433,-4.735740,-4.825810
2023-12-18,-4.885436,-4.776492,-4.752207,-4.859023
2023-12-19,-5.094502,-4.804759,-4.789970,-4.862766
2023-12-20,-4.970048,-4.864266,-4.876087,-4.914085
2023-12-21,-4.742429,-4.867255,-4.884033,-4.909923
2023-12-22,-5.223186,-4.816157,-4.804456,-4.832688
2023-12-26,-5.343213,-4.869994,-4.887758,-4.940008
2023-12-27,-4.984318,-4.918967,-5.001228,-5.016088
2023-12-28,-5.174752,-4.912028,-4.982451,-4.968067
2023-12-29,-5.280186,-4.915165,-4.974451,-4.986834
2024-01-02,-4.412468,-4.922453,-5.002968,-5.034020
2024-01-03,-4.794869,-4.760600,-4.770720,-4.845218
2024-01-04,-4.666626,-4.745024,-4.694683,-4.807506
2024-01-05,-4.507004,-4.662117,-4.644030,-4.759161
2024-01-08,-4.598625,-4.622803,-4.596373,-4.638259
2024-01-09,-4.730401,-4.591428,-4.569110,-4.639468
2024-01-10,-4.789721,-4.647121,-4.625646,-4.675645
2024-01-11,-4.428851,-4.722045,-4.695641,-4.698965
2024-01-12,-5.037349,-4.610378,-4.592004,-4.584463
2024-01-16,-4.512725,-4.748273,-4.724314,-4.749974
2024-01-17,-4.747904,-4.663818,-4.651793,-4.680305
2024-01-18,-4.566597,-4.718990,-4.675711,-4.648950
2024-01-19,-4.848564,-4.623076,-4.605509,-4.665634
2024-01-22,-4.531619,-4.727588,-4.705842,-4.709989
2024-01-23,-5.223170,-4.641898,-4.630929,-4.639629
2024-01-24,-4.861473,-4.832345,-4.847885,-4.849351
2024-01-25,-4.722425,-4.837091,-4.856414,-4.827384
2024-01-26,-4.939553,-4.800370,-4.779673,-4.742363
2024-01-29,-4.675485,-4.806238,-4.794075,-4.806761
2024-01-30,-4.605318,-4.747001,-4.731155,-4.777520
2024-01-31,-4.426333,-4.684797,-4.650852,-4.683837
2024-02-01,-4.658010,-4.534219,-4.525657,-4.601411
2024-02-02,-4.062286,-4.581713,-4.572805,-4.611463
2024-02-05,-4.360758,-4.322821,-4.347638,-4.374196
2024-02-06,-4.754361,-4.306901,-4.333797,-4.327878
2024-02-07,-4.869705,-4.503624,-4.558903,-4.551140
2024-02-08,-5.080555,-4.728304,-4.732979,-4.652811
2024-02-09,-5.130639,-4.855030,-4.874159,-4.748190
2024-02-12,-4.979472,-4.899528,-4.951280,-4.856943
2024-02-13,-4.777463,-4.891142,-4.930662,-4.837792
2024-02-14,-4.750982,-4.827937,-4.823065,-4.824926
2024-02-15,-4.482357,-4.771062,-4.744477,-4.822184
2024-02-16,-4.469275,-4.623053,-4.602014,-4.695742
2024-02-20,-4.577037,-4.530267,-4.516694,-4.594065
2024-02-21,-5.042214,-4.532922,-4.538510,-4.598546
2024-02-22,-5.009192,-4.762773,-4.767989,-4.810379
2024-02-23,-4.936102,-4.852922,-4.869640,-4.851934
2024-02-26,-5.024062,-4.862820,-4.873594,-4.835570
2024-02-27,-4.441185,-4.871969,-4.886357,-4.864995
2024-02-28,-4.875928,-4.673202,-4.664380,-4.694518
2024-02-29,-4.670717,-4.745151,-4.708189,-4.755497
2024-03-01,-4.762197,-4.697957,-4.687491,-4.754066
2024-03-04,-4.525218,-4.739369,-4.708542,-4.737053
2024-03-05,-4.650248,-4.628265,-4.612743,-4.650726
2024-03-06,-4.533796,-4.638777,-4.613460,-4.649333
2024-03-07,-4.535580,-4.581067,-4.576429,-4.583749
2024-03-08,-4.247900,-4.565489,-4.555854,-4.562951
2024-03-11,-4.604093,-4.384727,-4.413720,-4.399122
2024-03-12,-4.303814,-4.489715,-4.502149,-4.499118
2024-03-13,-4.819543,-4.391821,-4.438043,-4.416548
2024-03-14,-4.473920,-4.625628,-4.617321,-4.590872
2024-03-15,-4.681642,-4.565929,-4.577148,-4.557211
2024-03-18,-4.408464,-4.647237,-4.618124,-4.571840
2024-03-19,-4.717772,-4.513360,-4.523554,-4.501719
2024-03-20,-4.676439,-4.624525,-4.606069,-4.599980
2024-03-21,-4.284583,-4.655655,-4.648870,-4.629407
2024-03-22,-4.631412,-4.479131,-4.484204,-4.447578
2024-03-25,-4.809462,-4.592774,-4.537655,-4.523467
2024-03-26,-5.032013,-4.591857,-4.651428,-4.686783
2024-03-27,-4.634650,-4.573714,-4.810949,-4.791178
2024-03-28,-4.954622,-4.598707,-4.756026,-4.714889
2024-04-01,-5.236860,-4.569545,-4.790353,-4.791900
2024-04-02,-5.057593,-4.563345,-4.903862,-4.913448
2024-04-03,-4.743579,-4.572906,-4.949526,-4.946124
2024-04-04,-4.668432,-4.584996,-4.850123,-4.838614
2024-04-05,-5.037232,-4.589555,-4.726357,-4.789885
2024-04-08,-5.291184,-4.569242,-4.790946,-4.889346
2024-04-09,-4.469718,-4.561079,-4.939410,-5.003563
2024-04-10,-4.552451,-4.605720,-4.786969,-4.777712
2024-04-11,-4.528435,-4.590746,-4.639729,-4.639379
2024-04-12,-4.262087,-4.606929,-4.548423,-4.627087
2024-04-15,-4.187808,-4.623468,-4.448666,-4.425550
2024-04-16,-4.091516,-4.625888,-4.337504,-4.319518
2024-04-17,-4.550184,-4.635805,-4.240107,-4.238516
2024-04-18,-4.720628,-4.604143,-4.388604,-4.357428
2024-04-19,-4.691420,-4.600019,-4.574526,-4.544301
2024-04-22,-4.691265,-4.596438,-4.664962,-4.578278
2024-04-23,-4.699454,-4.593064,-4.678397,-4.591374
2024-04-24,-4.461533,-4.593019,-4.677609,-4.627800
2024-04-25,-4.512664,-4.603395,-4.556630,-4.523639
2024-04-26,-4.740854,-4.597045,-4.527305,-4.520336
2024-04-29,-4.405924,-4.586011,-4.629360,-4.653374
2024-04-30,-4.148359,-4.610655,-4.525176,-4.518433
2024-05-01,-4.288056,-4.620575,-4.338898,-4.291676
2024-05-02,-4.532525,-4.613346,-4.330242,-4.309875
2024-05-03,-4.253337,-4.602437,-4.468950,-4.430242
2024-05-06,-4.460819,-4.622575,-4.390343,-4.323133
2024-05-07,-4.462301,-4.600736,-4.444681,-4.376053
2024-05-08,-5.093011,-4.608044,-4.475837,-4.430173
2024-05-09,-4.966842,-4.561440,-4.766775,-4.708226
2024-05-10,-5.004870,-4.580019,-4.849552,-4.770259
2024-05-13,-4.946928,-4.564868,-4.899719,-4.806880
2024-05-14,-4.803694,-4.570893,-4.871570,-4.799465
2024-05-15,-5.023944,-4.578404,-4.801855,-4.817512
2024-05-16,-5.083744,-4.563508,-4.855326,-4.869556
2024-05-17,-5.409401,-4.565643,-4.912889,-4.954738
2024-05-20,-5.042344,-4.544539,-5.059766,-5.036246
2024-05-21,-5.314669,-4.568453,-5.005405,-4.979745
2024-05-22,-4.961732,-4.543890,-5.061592,-5.026123
2024-05-23,-4.587664,-4.572472,-4.951003,-4.965487
2024-05-24,-4.908544,-4.587381,-4.739676,-4.802019
2024-05-28,-4.427544,-4.569872,-4.755044,-4.853893
2024-05-29,-4.741930,-4.611957,-4.577837,-4.658188
2024-05-30,-4.789593,-4.579936,-4.635166,-4.681395
2024-05-31,-4.741542,-4.589078,-4.695137,-4.775485
2024-06-03,-4.627258,-4.587357,-4.710971,-4.737061
2024-06-04,-4.771967,-4.593635,-4.650753,-4.642576
2024-06-05,-4.763652,-4.583240,-4.684373,-4.732792
2024-06-06,-4.809162,-4.587675,-4.706306,-4.717315
2024-06-07,-4.801703,-4.582010,-4.737571,-4.760535
2024-06-10,-3.877664,-4.583235,-4.744681,-4.770391
2024-06-11,-3.991350,-4.642353,-4.298158,-4.272817
2024-06-12,-3.725234,-4.625709,-4.115647,-4.138620
2024-06-13,-4.121991,-4.658553,-3.947154,-4.082611
2024-06-14,-4.285418,-4.628057,-4.094901,-4.099294
2024-06-17,-4.123458,-4.626122,-4.270390,-4.234423
2024-06-18,-4.130674,-4.634117,-4.239878,-4.161325
2024-06-20,-4.138365,-4.628922,-4.211787,-4.131046
2024-06-21,-4.171661,-4.630981,-4.209128,-4.132785
2024-06-24,-4.055467,-4.628729,-4.228744,-4.137591
2024-06-25,-4.626315,-4.636887,-4.177080,-4.101185
2024-06-26,-4.333211,-4.595454,-4.444721,-4.375405
2024-06-27,-4.471078,-4.625127,-4.428360,-4.358490
2024-06-28,-4.253159,-4.602427,-4.464426,-4.374908
2024-07-01,-4.205147,-4.624254,-4.374805,-4.319022
2024-07-02,-4.434701,-4.622681,-4.310959,-4.228582
2024-07-03,-4.767712,-4.609688,-4.399665,-4.344573
2024-07-05,-4.717684,-4.589939,-4.596984,-4.609690
2024-07-08,-4.316839,-4.594036,-4.658509,-4.613852
2024-07-09,-4.640904,-4.614509,-4.491438,-4.420759
2024-07-10,-4.577443,-4.588673,-4.544863,-4.522774
2024-07-11,-4.010659,-4.604139,-4.562183,-4.558887
2024-07-12,-4.492156,-4.635990,-4.303790,-4.219118
2024-07-15,-4.377779,-4.597783,-4.401505,-4.397736
2024-07-16,-4.561966,-4.621253,-4.424977,-4.449701
2024-07-17,-4.285811,-4.598875,-4.507834,-4.457918
2024-07-18,-3.830298,-4.622199,-4.412993,-4.382182
2024-07-19,-4.129524,-4.646337,-4.146665,-4.067026
2024-07-22,-4.441402,-4.625022,-4.173838,-4.114171
2024-07-23,-4.670671,-4.614460,-4.375281,-4.352877
2024-07-24,-4.268438,-4.598112,-4.553110,-4.498571
2024-07-25,-4.083364,-4.623218,-4.432984,-4.356376
2024-07-26,-4.233706,-4.627757,-4.268888,-4.169404
2024-07-29,-4.531410,-4.621846,-4.277635,-4.216128
2024-07-30,-4.373846,-4.605896,-4.445203,-4.400865
2024-07-31,-4.285963,-4.619293,-4.447163,-4.379813
2024-08-01,-4.117231,-4.618466,-4.382159,-4.314386
2024-08-02,-3.678567,-4.631647,-4.262567,-4.208151
2024-08-05,-3.088816,-4.658810,-3.998142,-3.956173
2024-08-06,-3.695441,-4.684303,-3.613523,-3.774126
2024-08-07,-3.959724,-4.647941,-3.670980,-3.861419
2024-08-08,-4.128122,-4.647257,-3.927557,-4.024149
2024-08-09,-4.320860,-4.636115,-4.129437,-4.033360
2024-08-12,-4.286683,-4.622120,-4.290823,-4.207146
2024-08-13,-4.726564,-4.624507,-4.338295,-4.219162
2024-08-14,-4.487581,-4.590053,-4.548259,-4.422363
2024-08-15,-4.824345,-4.612763,-4.558182,-4.435844
2024-08-16,-4.951983,-4.578939,-4.674630,-4.589507
2024-08-19,-4.606283,-4.579263,-4.795523,-4.720922
2024-08-20,-4.819649,-4.597040,-4.718335,-4.641860
2024-08-21,-4.555878,-4.577054,-4.726440,-4.664882
2024-08-22,-4.522364,-4.603207,-4.639691,-4.661733
2024-08-23,-4.520431,-4.599062,-4.570776,-4.546611
2024-08-26,-4.578525,-4.603424,-4.536909,-4.568554
2024-08-27,-4.828650,-4.599946,-4.560177,-4.598651
2024-08-28,-4.509893,-4.583393,-4.684810,-4.695047
2024-08-29,-4.349948,-4.606843,-4.619065,-4.602203
2024-08-30,-4.792865,-4.607983,-4.460576,-4.430966
2024-09-03,-4.437262,-4.580531,-4.610240,-4.654248
2024-09-04,-4.344566,-4.613297,-4.531334,-4.537491
2024-09-05,-4.395767,-4.608192,-4.437271,-4.391352
2024-09-06,-4.175097,-4.609649,-4.415436,-4.467938
2024-09-09,-3.901699,-4.627063,-4.311198,-4.308158
2024-09-10,-4.280274,-4.641636,-4.126588,-4.066456
2024-09-11,-4.331984,-4.616155,-4.249489,-4.261679
2024-09-12,-4.450708,-4.621696,-4.349399,-4.328111
2024-09-13,-4.763815,-4.608266,-4.431756,-4.354609
2024-09-16,-4.385428,-4.586910,-4.608189,-4.563294
2024-09-17,-4.625543,-4.614607,-4.506452,-4.442910
2024-09-18,-4.175750,-4.588402,-4.560122,-4.479567
2024-09-19,-4.644130,-4.628542,-4.366335,-4.363712
2024-09-20,-3.933803,-4.586828,-4.511336,-4.508998
2024-09-23,-4.480039,-4.647683,-4.239305,-4.244976
2024-09-24,-4.771255,-4.595000,-4.380819,-4.375526
2024-09-25,-4.696997,-4.593246,-4.602416,-4.597504
2024-09-26,-4.678436,-4.593276,-4.658614,-4.614988
2024-09-27,-4.788952,-4.588422,-4.659121,-4.548512
2024-09-30,-4.761836,-4.581991,-4.697662,-4.720287
2024-10-01,-4.661235,-4.585558,-4.709490,-4.662218
2024-10-02,-4.517095,-4.579868,-4.680687,-4.649508
2024-10-03,-4.589601,-4.588919,-4.587561,-4.594265
2024-10-04,-4.562781,-4.583996,-4.570705,-4.602593
2024-10-07,-4.753519,-4.589235,-4.566918,-4.583369
2024-10-08,-4.794709,-4.574517,-4.649025,-4.675500
2024-10-09,-4.695302,-4.574848,-4.714440,-4.717581
2024-10-10,-4.961464,-4.578602,-4.700482,-4.679956
2024-10-11,-4.863524,-4.559017,-4.785014,-4.775857
2024-10-14,-4.875987,-4.570847,-4.805097,-4.789242
2024-10-15,-4.401023,-4.564220,-4.810974,-4.786004
2024-10-16,-4.889968,-4.596653,-4.604629,-4.583066
2024-10-17,-4.720330,-4.558257,-4.686167,-4.767514
2024-10-18,-4.795289,-4.584543,-4.705965,-4.710339
2024-10-21,-4.937796,-4.568763,-4.735087,-4.742868
2024-10-22,-4.970027,-4.563303,-4.794766,-4.798605
2024-10-23,-4.237475,-4.562083,-4.848444,-4.869634
2024-10-24,-4.712896,-4.606113,-4.563744,-4.465120
2024-10-25,-4.816084,-4.566704,-4.574174,-4.650190
2024-10-28,-4.827303,-4.578572,-4.690445,-4.726805
2024-10-29,-4.733473,-4.570913,-4.756365,-4.742829
2024-10-30,-4.805364,-4.575395,-4.730794,-4.705660
2024-10-31,-4.399324,-4.569302,-4.736670,-4.783343
2024-11-01,-4.320860,-4.597297,-4.556577,-4.520672
2024-11-04,-4.630318,-4.597787,-4.424298,-4.433788
2024-11-05,-4.698644,-4.582185,-4.525789,-4.598289
2024-11-06,-4.546918,-4.582835,-4.623726,-4.659166
2024-11-07,-4.691340,-4.588401,-4.591190,-4.559037
2024-11-08,-4.901009,-4.575545,-4.626048,-4.640272
2024-11-11,-4.825595,-4.565867,-4.736872,-4.741932
2024-11-12,-4.759540,-4.571080,-4.763332,-4.728374
2024-11-13,-4.596290,-4.570754,-4.737804,-4.716812
2024-11-14,-4.509338,-4.582180,-4.644653,-4.662556
2024-11-15,-4.841121,-4.587609,-4.559721,-4.581491
2024-11-18,-4.739142,-4.566506,-4.674909,-4.733904
2024-11-19,-4.928719,-4.579373,-4.700047,-4.731989
2024-11-20,-4.639054,-4.559596,-4.781421,-4.794135
2024-11-21,-4.326014,-4.582504,-4.694951,-4.694722
2024-11-22,-4.726290,-4.597588,-4.498847,-4.483100
2024-11-25,-4.292822,-4.571373,-4.585473,-4.633709
2024-11-26,-4.873840,-4.611295,-4.455328,-4.484387
2024-11-27,-4.898628,-4.559259,-4.648380,-4.680112
2024-11-29,-4.991161,-4.573460,-4.758967,-4.777453
2024-12-02,-4.867009,-4.557289,-4.842984,-4.827983
2024-12-03,-4.911836,-4.565821,-4.817839,-4.717560
2024-12-04,-5.033621,-4.556991,-4.807530,-4.847636
2024-12-05,-5.053662,-4.551973,-4.852373,-4.835349
2024-12-06,-4.851790,-4.551815,-4.885771,-4.927775
2024-12-09,-4.723371,-4.562277,-4.824205,-4.847183
2024-12-10,-4.866431,-4.567970,-4.733256,-4.789356
2024-12-11,-4.945268,-4.560307,-4.749249,-4.830074
2024-12-12,-4.834968,-4.559354,-4.799839,-4.869494
2024-12-13,-4.898587,-4.564934,-4.782963,-4.826499
2024-12-16,-4.867313,-4.558158,-4.792276,-4.842598
2024-12-17,-4.595877,-4.562844,-4.784112,-4.831852
2024-12-18,-4.322640,-4.579014,-4.668779,-4.694902
2024-12-19,-4.259048,-4.595632,-4.479066,-4.506712
2024-12-20,-4.465648,-4.601880,-4.361420,-4.427011
2024-12-23,-4.864093,-4.591232,-4.430735,-4.497793
2024-12-24,-5.287089,-4.566905,-4.657068,-4.705946
2024-12-26,-4.926397,-4.542280,-4.902231,-4.887245
2024-12-27,-4.742647,-4.563279,-4.880914,-4.791104
2024-12-30,-4.617425,-4.563974,-4.776342,-4.689242
2024-12-31,-5.037952,-4.575948,-4.653522,-4.656708
